"initial"	"last"	"count"	"total"	"flag"	"min"	"max"	"mean"	"percentile_5"	"percentile_95"	"lower"	"upper"	"left"	"right"	"potential"	"score"
40628683	40633146	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-17553	-22126	0	0
40633249	40645338	0	0	NA	0	1	0.0130208333333333	0	0	0	0	-22119	20244	0	0
40729602	40749137	506	506	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
40749282	40752272	22	574	0	0	0	NA	NA	NA	0.0226213988722922	0.0540336533925161	0	0	1	0
40749282	40754018	552	574	0	0.78125	1	0.998479599593396	1	1	0.945966346607484	0.977378601127708	0	0	0	0
40749282	40756872	0	0	NA	0	0.21875	0.00152040040660426	0	0	0	0	0	0	0	0
40752470	40754018	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-62	0	0	0
40754093	40756561	0	0	NA	0	0.30952380952381	0.000806051587301587	0	0	0	0	0	311	0	0
40754093	40756872	579	579	0	0	1	0.996422847985348	1	1	1	1	0	0	0	0
40754097	40756870	0	0	NA	0	0.0641025641025641	0.000166933760683761	0	0	0	0	-4	2	0	0
40755292	40756872	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-1199	0	0	0
40757014	40758947	446	446	0	1	1	1	1	1	1	1	0	0	0	0
40759107	40766745	677	687	0	0.985074626865672	1	0.999961131840796	1	1	0.976487934183198	0.994399984302973	0	0	0	0
40759107	40770984	10	687	0	0	0.0149253731343284	3.88681592039801e-05	0	0	0.00560001569702658	0.0235120658168017	0	0	0	0
40767034	40770984	635	648	0	0	1	0.997320844240838	1	1	0.96914253944263	0.990734003767247	0	0	0	0
40767034	40771011	13	648	0	0	0.0287958115183246	7.4989092495637e-05	0	0	0.00926599623275308	0.0308574605573704	0	-27	0	0
40934029	40940920	1557	1592	0	0	1	0.99674108151306	1	1	0.970811969395682	0.985218181358086	0	0	0	0
40934029	40942951	24	1592	0	0	0.0650406504065041	0.000654751820272984	0	0	0.00908960549247984	0.0210611482763644	0	0	0	0
40934029	40949805	11	1592	0	0	0	NA	NA	NA	0.0028403972292866	0.0109786982481003	0	0	1	0
40941371	40942951	1411	1411	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
40943145	40943841	1796	1796	0	0	1	0.997308612440191	1	1	1	1	0	0	0	0
40943145	40949805	0	0	NA	0	0.0334928229665072	8.72208931419458e-05	0	0	0	0	0	0	0	0
40943926	40949805	1990	1990	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
40949698	40949801	0	0	NA	0	1	0.3359375	0	1	0	0	204	4	0	0
40949902	40951328	11	1305	0	0	0.0666666666666667	0.000173611111111111	0	0	0.00346886627484015	0.0133893712730526	0	0	0	0
40949974	40951328	1294	1305	0	0	1	0.986805555555556	1	1	0.986610628726947	0.99653113372516	0	0	0	0
40951437	40958835	1479	1479	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
40959017	40961442	25	2370	0	0	0.0794701986754967	0.00158931967130934	0	0	0.00643536911173109	0.014661677301771	0	-2607	0	0
40959017	40981982	2345	2370	0	0	1	0.993202346995357	1	1	0.985338322698229	0.993564630888269	0	0	0	0
40961562	40981982	13	13	0	0	1	0.0130208333333333	0	0	1	1	-2545	0	0	0
40982283	40982857	0	0	NA	0	0.206896551724138	0.00206649246172179	0	0	0	0	0	0	0	0
40982283	41013077	0	0	NA	0	0.0625	0.000363304219774805	0	0	0	0	0	6150	0	0
40982283	41019227	94	994	0	0	0.78989898989899	0.0896450011504382	0	0.436647727272727	0.0763761907036693	0.112758618149449	0	0	0	0
40982283	41060837	900	994	0	0	1	0.894904368834732	0.539026162790698	1	0.887241381850551	0.923623809296331	0	0	0	0
41013195	41014158	0	0	NA	0	1	0.00520833333333333	0	0	0	0	6120	5069	0	0
41017784	41019227	0	0	NA	0	1	0.00260416666666667	0	0	0	0	1531	0	0	0
41217229	41223255	133	133	0	0	1	0.950520833333333	1	1	1	1	0	0	0	0
41223355	41226431	247	247	0	0	1	0.963541666666667	1	1	1	1	0	0	0	0
41226569	41226999	34	294	0	0	0.625	0.112928236275572	0	0.4	0.0790900447370908	0.152202472269712	1	-568	0	0
41226569	41233889	260	294	0	0	1	0.850613430391095	0.46289592760181	1	0.847797527730288	0.920909955262909	1	0	0	0
41227122	41233889	13	37	0	0	1	0.0170582780934343	0	0	0.197524984681466	0.505177718021236	-552	0	0	0
41227246	41233889	24	37	0	0	1	0.160025055239899	0	1	0.494822281978764	0.802475015318534	-676	0	0	0
41230590	41233889	13	13	0	0	1	0.0078125	0	0	1	1	-913	0	0	0
41234008	41240260	313	328	0	0	1	0.986371941794736	1	1	0.931660242729877	0.976876342635976	0	0	0	0
41234008	41252644	15	328	0	0	0.135135135135135	0.000607224871930754	0	0	0.0231236573640235	0.0683397572701228	0	0	0	0
41239553	41240037	0	0	NA	0	1	0.00260416666666667	0	0	0	0	881	223	0	0
41240434	41252644	293	293	0	0	1	0.921875	0	1	1	1	0	0	0	0
41252753	41252948	503	503	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
41253031	41254528	358	358	0	0	1	0.973958333333333	1	1	1	1	0	0	0	0
41254621	41257672	35	318	0	0	0.304347826086957	0.00352806419193456	0	0	0.0756641454514638	0.144461640712058	0	0	0	0
41254621	41260492	283	318	0	0	1	0.941784435808065	0	1	0.855538359287942	0.924335854548536	0	0	0	0
41257797	41260492	42	42	0	0	1	0.0182291666666667	0	0	1	1	1	0	0	0
41260916	41261582	16	230	0	0	0	NA	NA	NA	0.0366852638414194	0.102445170941189	0	108	1	0.0695652173913043
41260916	41261690	97	230	0	0	1	0.304023105583818	0	1	0.357916308165681	0.485561952703884	0	0	0	0
41260916	41261750	0	0	NA	0	1	0.00260416666666667	0	0	0	0	0	-60	0	0
41260916	41262214	40	230	0	0	1	0.0069778311965812	0	0	0.124927141010457	0.222898945946065	0	0	0	0
41260916	41262410	15	230	0	0	0	NA	NA	NA	0.0333072169742907	0.0971275656344049	0	0	1	0
41260916	41263484	62	230	0	0	1	0.103061563219601	0	1	0.21221767607713	0.326912758705479	0	0	0	0
41261826	41262214	129	154	0	0	1	0.480307178134114	0	1	0.779419858954176	0.895904816370499	0	0	0	0
41261826	41262410	15	154	0	0	1	0.0249011551992191	0	0	0.0505721809637945	0.1442330138414	0	0	0	0
41261826	41263484	10	154	0	0	0	NA	NA	NA	0.0260165521343735	0.103853577735756	0	0	1	0
41262263	41262410	0	0	NA	0	1	0.00260416666666667	0	0	0	0	69	0	0	0
41262332	41263484	168	178	0	0	1	0.374551005747126	0	1	0.909991883018545	0.977648566419657	0	0	0	0
41262336	41263484	10	178	0	0	0.172413793103448	0.000448994252873563	0	0	0.0223514335803425	0.0900081169814552	-4	0	0	0
41262482	41263274	0	0	NA	0	1	0.00520833333333333	0	0	0	0	0	0	0	0
41262482	41263484	26	26	0	0	1	0.0442708333333333	0	0	1	1	0	0	0	0
41263485	41263566	41	41	0	0	1	0.0442708333333333	0	0	1	1	0	-82	0	0
41568306	41570467	492	492	0	0	1	0.979166666666667	1	1	1	1	0	0	0	0
41570707	41575739	488	488	0	0	1	0.984375	1	1	1	1	0	0	0	0
41575839	41587511	466	466	0	0	1	0.971354166666667	1	1	1	1	0	0	0	0
41587671	41590639	330	330	0	0	1	0.9453125	0	1	1	1	0	0	0	0
41590766	41605167	335	335	0	0	1	0.963541666666667	1	1	1	1	0	0	0	0
41605277	41606057	0	0	NA	0	0.172413793103448	0.000448994252873563	0	0	0	0	0	-890	0	0
41605277	41611575	355	355	0	0	1	0.960488505747126	1	1	1	1	0	0	0	0
41607864	41611575	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-2587	0	0	0
41611733	41614975	370	370	0	0	1	0.9453125	0	1	1	1	0	0	0	0
41615085	41670945	419	419	0	0	1	0.919270833333333	0	1	1	1	0	0	0	0
41671148	41675214	388	407	0	0	1	0.928354801498299	0	1	0.93282151923852	0.973812387395387	0	0	0	0
41671148	41685046	19	407	0	0	0.155555555555556	0.00133269850170152	0	0	0.0261876126046133	0.0671784807614801	0	0	0	0
41675297	41685046	492	492	0	0	1	0.908854166666667	0	1	1	1	0	0	0	0
41685243	41689353	416	416	0	0	1	0.927083333333333	0	1	1	1	0	0	0	0
41689509	41690165	396	396	0	0	1	0.93213287601626	0	1	1	1	0	0	0	0
41689509	41691319	0	0	NA	0	0.0609756097560976	0.000158790650406504	0	0	0	0	0	0	0	0
41690276	41691319	433	433	0	0	1	0.880208333333333	0	1	1	1	0	0	0	0
41691446	41691873	229	229	0	0	1	0.813406128167641	0	1	1	1	0	0	0	0
41691468	41691873	0	0	NA	0	1	0.00951053849902534	0	0	0	0	-22	0	0	0
41691939	41692861	206	206	0	0	1	0.744791666666667	0	1	1	1	0	0	0	0
41692973	41699070	232	232	0	0	1	0.807291666666667	0	1	1	1	0	0	0	0
41699271	41701391	263	263	0	0	1	0.723958333333333	0	1	1	1	0	0	0	0
41701531	41703302	246	246	0	0	1	0.768229166666667	0	1	1	1	0	0	0	0
41703412	41709315	0	0	NA	0	0.130434782608696	0.000339673913043478	0	0	0	0	0	-6013	0	0
41703412	41719590	238	238	0	0	1	0.838201992753623	0	1	1	1	0	0	0	0
41715929	41719590	0	0	NA	0	1	0.00260416666666667	0	0	0	0	3814	0	0	0
41719743	41721369	258	258	0	0	1	0.9375	0	1	1	1	0	0	0	0
41721576	41727193	350	350	0	0	1	0.973707932692308	1	1	1	1	0	0	0	0
41721576	41761127	0	0	NA	0	0.0961538461538462	0.000250400641025641	0	0	0	0	0	0	0	0
41727314	41729541	334	334	0	0	1	0.940104166666667	0	1	1	1	0	0	0	0
41729678	41732079	298	298	0	0	1	0.9453125	0	1	1	1	0	0	0	0
41732156	41761127	416	416	0	0	1	0.932291666666667	0	1	1	1	0	0	0	0
41761205	41772894	0	0	NA	0	0.384615384615385	0.00118120026525199	0	0	0	0	0	5090	0	0
41761205	41776078	0	0	NA	0	0.103448275862069	0.000269396551724138	0	0	0	0	0	1906	0	0
41761205	41777984	380	380	0	0	1	0.904799403183024	0	1	1	1	0	0	0	0
41776474	41777984	0	0	NA	0	1	0.00260416666666667	0	0	0	0	1583	0	0	0
41778057	41783306	0	0	NA	0	0.120879120879121	0.000314789377289377	0	0	0	0	0	488	0	0
41778057	41783794	308	308	0	0	1	0.918755723443223	0	1	1	1	0	0	0	0
41778057	41787436	0	0	NA	0	0.0769230769230769	0.000200320512820513	0	0	0	0	0	0	0	0
41783902	41787436	246	246	0	0	1	0.919270833333333	0	1	1	1	0	0	0	0
41787544	41793438	0	0	NA	0	0.0674157303370786	0.000175561797752809	0	0	0	0	0	-6002	0	0
41787544	41811224	251	251	0	0	1	0.848782771535581	0	1	1	1	0	0	0	0
41811341	41816697	284	284	0	0	1	0.8359375	0	1	1	1	0	0	0	0
41816776	41819217	270	270	0	0	1	0.846354166666667	0	1	1	1	0	0	0	0
41819387	41830528	289	289	0	0	1	0.822916666666667	0	1	1	1	0	0	0	0
41830643	41833370	161	161	0	0	1	0.84375	0	1	1	1	0	0	0	0
41833532	41865735	191	191	0	0	1	0.776041666666667	0	1	1	1	0	0	0	0
41865814	41865901	247	247	0	0	1	0.911458333333333	0	1	1	1	0	0	0	0
41866037	41868345	211	211	0	0	1	0.7734375	0	1	1	1	0	0	0	0
41868478	41883386	174	174	0	0	1	0.669270833333333	0	1	1	1	0	0	0	0
41883492	41885919	212	212	0	0	1	0.8046875	0	1	1	1	0	0	0	0
41886029	41886780	340	340	0	0	1	0.877604166666667	0	1	1	1	0	0	0	0
41886831	41887196	315	315	0	0	1	0.817708333333333	0	1	1	1	0	0	0	0
41887362	41891419	260	260	0	0	1	0.770833333333333	0	1	1	1	0	0	0	0
41891588	41907585	188	188	0	0	1	0.885416666666667	0	1	1	1	0	0	0	0
41907697	41912037	228	228	0	0	1	0.768229166666667	0	1	1	1	0	0	0	0
41912169	41949935	208	208	0	0	1	0.652726715686274	0	1	1	1	0	0	0	0
41912169	41960852	0	0	NA	0	0.352941176470588	0.000919117647058824	0	0	0	0	0	0	0	0
41950014	41953867	0	0	NA	0	0.3125	0.000813802083333333	0	0	0	0	0	-3932	0	0
41950014	41960852	151	151	0	0	1	0.61376953125	0	1	1	1	0	0	0	0
41954025	41960852	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-4011	0	0	0
42888503	42889210	16	205	0	0	0.315789473684211	0.0186830909484146	0	0.157739938080495	0.0413276389769265	0.114769921998683	0	0	0	0
42888503	42895008	189	205	0	0	1	0.785161352116796	0	1	0.885230078001317	0.958672361023074	0	0	0	0
42888503	42900309	0	0	NA	0	0.210526315789474	0.000843056934789805	0	0	0	0	0	0	0	0
42889243	42895008	11	11	0	0	1	0.078125	0	1	1	1	0	0	0	0
42895109	42900309	189	189	0	0	1	0.869791666666667	0	1	1	1	0	0	0	0
42897545	42900309	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-2436	0	0	0
42900384	42917540	269	269	0	0	1	0.872395833333333	0	1	1	1	0	0	0	0
42917625	42919299	19	273	0	0	0.380952380952381	0.0697078467397546	0	0.25	0.0394110562608202	0.0997830829333191	0	0	0	0
42917625	42926335	231	273	0	0	1	0.787062986593579	0	1	0.803353947963714	0.888953744343979	0	0	0	0
42917625	42926390	23	273	0	0	0	NA	NA	NA	0.0512997971016307	0.117198371396538	0	0	1	0
42919333	42926335	20	20	0	0	1	0.450520833333333	0	1	1	1	0	0	0	0
42926430	42953947	292	292	0	0	1	0.861979166666667	0	1	1	1	0	0	0	0
42954022	42963254	230	230	0	0	1	0.869791666666667	0	1	1	1	0	0	0	0
42963339	42964065	165	165	0	0	1	0.893229166666667	0	1	1	1	0	0	0	0
42964140	42964429	0	0	NA	0	0.166666666666667	0.000787402884206045	0	0	0	0	0	-364	0	0
42964140	42969093	172	172	0	0	1	0.816920930449127	0	1	1	1	0	0	0	0
42968599	42969093	0	0	NA	0	1	0.0260416666666667	0	0	0	0	579	0	0	0
42969178	42970611	202	202	0	0	1	0.785382531827329	0	1	1	1	0	0	0	0
42969178	42991977	0	0	NA	0	0.411764705882353	0.00888830150600386	0	0.0586206896551701	0	0	0	0	0	0
42970671	42975892	0	0	NA	0	0.12987012987013	0.000650703463203463	0	0	0	0	0	-5281	0	0
42970671	42991977	193	193	0	0	1	0.744140963203463	0	1	1	1	0	0	0	0
42976123	42991977	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-5452	0	0	0
43214122	43224052	295	295	0	0	1	0.515625	0	1	1	1	0	0	0	0
43224139	43236635	412	412	0	0	1	0.708333333333333	0	1	1	1	0	0	0	0
43236739	43242017	0	0	NA	0	0.384615384615385	0.00165264423076923	0	0	0	0	0	-5382	0	0
43236739	43265397	431	447	0	0	1	0.558243189102564	0	1	0.946983426813061	0.981428206296559	0	0	0	0
43236739	43269469	16	447	0	0	0	NA	NA	NA	0.0185717937034413	0.053016573186939	0	0	1	0
43265455	43269469	376	376	0	0	1	0.5859375	0	1	1	1	0	0	0	0
43269578	43298345	333	333	0	0	1	0.6015625	0	1	1	1	0	0	0	0
43298531	43322383	241	241	0	0	1	0.486979166666667	0	1	1	1	0	0	0	0
43322502	43326418	270	270	0	0	1	0.567708333333333	0	1	1	1	0	0	0	0
43326526	43344537	240	240	0	0	1	0.484375	0	1	1	1	0	0	0	0
43344751	43355918	190	190	0	0	1	0.4609375	0	1	1	1	0	0	0	0
43356153	43359850	376	376	0	0	1	0.5078125	0	1	1	1	0	0	0	0
43360058	43361278	368	368	0	0	1	0.5859375	0	1	1	1	0	0	0	0
43361453	43411915	388	388	0	0	1	0.471354166666667	0	1	1	1	0	0	0	0
43412051	43412844	10	341	0	0	0	NA	NA	NA	0.0114178672322409	0.047233159160721	3	0	1	0.0293255131964809
43412054	43412844	312	341	0	0	1	0.46875	0	1	0.885348575753875	0.944563447706535	0	0	0	0
43412054	43484008	19	341	0	0	0	NA	NA	NA	0.0313723841732798	0.0800645659733477	0	0	1	0
43412989	43484008	234	234	0	0	1	0.424479166666667	0	1	1	1	0	0	0	0
43437369	43484008	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-24380	0	0	0
43484153	43553466	16	163	0	0	0	NA	NA	NA	0.0524829560771659	0.143836062327742	0	-69458	1	0.098159509202454
43484153	43630594	26	163	0	0	0.454545454545455	0.00118371212121212	0	0	0.103298162226305	0.215720242681671	0	36847	0	0
43484153	43667441	10	163	0	0	0	NA	NA	NA	0.0245096288986083	0.0981897576044592	0	0	1	0
43484153	43667467	11	163	0	0	0	NA	NA	NA	0.0289729526943458	0.105996372459028	0	-26	1	0.0674846625766871
43484153	43667478	100	163	0	0	1	0.162878787878788	0	1	0.538741124593443	0.688252740437232	0	-37	0	0
43553574	43555965	11	22	0	0	0	NA	NA	NA	0.291063297971502	0.708936702028498	-69421	-71957	1	0.5
43553574	43667478	11	22	0	0	0	NA	NA	NA	0.291063297971502	0.708936702028498	-69421	-37	1	0.5
43630654	43667478	20	20	0	0	1	0.00520833333333333	0	0	1	1	36891	-37	0	0
43667545	43786651	123	123	0	0	1	0.247395833333333	0	1	1	1	0	0	0	0
43824012	43858780	13	239	0	0	0	NA	NA	NA	0.0256401762498384	0.0831464346288227	0	0	1	0
43837430	43858780	208	239	0	0	1	0.556859480160505	0	1	0.827696601027395	0.912889173031183	0	0	0	0
43839089	43858780	18	239	0	0	1	0.0082446865061616	0	0	0.041856452156269	0.108771162906493	-1659	0	0	0
43858898	43859671	275	275	0	0	1	0.770833333333333	0	1	1	1	0	0	0	0
43860071	43868693	98	322	0	0	1	0.15665567578739	0	0.703124999999999	0.254089350597635	0.354606301576278	0	0	0	0
43860071	43869330	18	322	0	0	0.357142857142857	0.00143086080586081	0	0	0.0308080416536195	0.0809932005824053	0	0	0	0
43860071	43874841	206	322	0	0	1	0.516392630073416	0	1	0.58731491120936	0.692188194380702	0	0	0	0
43868804	43869330	79	79	0	0	1	0.34375	0	1	1	1	0	0	0	0
43869490	43874841	98	98	0	0	1	0.302083333333333	0	1	1	1	0	0	0	0
43874928	43879287	16	341	0	0	1	0.00260416666666667	0	0	0.024475481825326	0.069366160403413	0	343	0	0
43874928	43879417	84	341	0	0	1	0.251435317261374	0	1	0.200601203825894	0.292067417874986	0	213	0	0
43874928	43879630	241	341	0	0	1	0.110543849405292	0	1	0.658424189501074	0.755065546569307	0	0	0	0
44434884	44434984	0	0	NA	0	0.00288878189696678	7.52286952335099e-06	0	0	0	0	0	9	0	0
44434884	44434993	0	0	NA	0	0.00602409638554217	1.56877510040161e-05	0	0	0	0	0	0	0	0
44434884	44435053	0	0	NA	0	0.00726141078838174	1.89099239280775e-05	0	0	0	0	0	-60	0	0
44434884	44436043	3670	3670	0	0.983204134366925	1	0.999914140222125	1	1	1	1	0	0	0	0
44434884	44436503	0	0	NA	0	0.0167958656330749	4.3739233419466e-05	0	0	0	0	0	0	0	0
44436096	44436503	2043	4002	0	0	1	0.625207355382113	0.218861073137389	0.958163099870298	0.495006877218635	0.525982628028742	0	0	0	0
44436096	44437175	113	4002	0	0	0.163265306122449	0.00866502175905087	0	0.0565809494826537	0.023103740366653	0.033368023751288	0	0	0	0
44436096	44539766	39	4002	0	0	0.111111111111111	0.013308218889534	0	0.0688373616773441	0.00670154699485264	0.0127887078777111	0	0	0	0
44436096	44573162	1807	4002	0	0	0.838842975206612	0.350153527192051	0.0322894847088395	0.734761072261072	0.436105927520954	0.466942548241164	0	0	0	0
44436096	44575167	0	0	NA	0	0.023696682464455	6.17101105845182e-05	0	0	0	0	0	480	0	0
44514853	44573162	0	0	NA	0	0.185185185185185	0.000482253086419753	0	0	0	0	24036	0	0	0
44538889	44539766	118	118	0	0	1	0.673996913580247	0	1	1	1	0	0	0	0
44539907	44573162	11	141	0	0	0.277777777777778	0.00183203754025765	0	0	0.0337456217525423	0.122282747041784	17	0	0	0
44539924	44541093	0	0	NA	0	0.416666666666667	0.00217013888888889	0	0	0	0	0	-1327	0	0
44539924	44573162	49	141	0	0	1	0.0242034859137441	0	0	0.268918307826898	0.42611715316601	0	0	0	0
44539937	44541093	15	141	0	0	1	0.0453486496397802	0	0.454545454545455	0.0554899491472848	0.157276008299524	0	-1327	0	0
44539937	44573162	66	141	0	0	1	0.220716521350663	0	1	0.385722515108909	0.550447697657048	0	0	0	0
44541253	44573162	0	0	NA	0	1	0.0130208333333333	0	0	0	0	-1219	0	0	0
44552268	44573162	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-12234	0	0	0
44573207	44573569	10	46	0	0	1	0.0078125	0	0	0.0981928636423251	0.336589745053327	139	-407	0	0
44573207	44575167	0	0	NA	0	1	0.113558613695332	0	1	0	0	139	480	0	0
44573207	44576434	36	46	0	0	1	0.0895663863046676	0	1	0.663410254946673	0.901807136357675	139	622	0	0
44573408	44573569	14	14	0	0	0	NA	NA	NA	1	1	-62	-407	1	1
44573408	44576434	0	0	NA	0	1	0.0130208333333333	0	0	0	0	-62	622	0	0
44575774	44576178	20	101	5	0	0	NA	NA	NA	0.120300029966304	0.275739573994092	473	-531	1	0.198019801980198
44576247	44576434	40	101	0	0	1	0.0260416666666667	0	0	0.300657055064068	0.491422152856724	0	622	0	0
44576247	44576656	14	101	0	0	1	0.0078125	0	0	0.0712235202476963	0.206004202524581	0	400	0	0
44576247	44577056	27	101	0	0	0	NA	NA	NA	0.181014618886539	0.353638846459996	0	0	1	0
44941323	44943441	440	440	0	0	1	0.0833333333333333	0	1	1	1	0	0	0	0
44943675	44949721	412	412	0	0	1	0.2265625	0	1	1	1	0	0	0	0
44949839	44957866	0	0	NA	0	0.0342465753424658	8.91837899543379e-05	0	0	0	0	0	1514	0	0
44949839	44959380	344	344	0	0	1	0.812410816210046	0	1	1	1	0	0	0	0
44959575	44965843	441	441	0	0	1	0.783854166666667	0	1	1	1	0	0	0	0
44965937	44979189	462	462	0	0	1	0.0807291666666667	0	1	1	1	0	0	0	0
44979267	44979889	368	368	0	0	1	0.278645833333333	0	1	1	1	0	0	0	0
44979953	44980721	412	412	0	0	1	0.364583333333333	0	1	1	1	0	0	0	0
44980821	44982071	296	296	0	0	1	0.00260416666666667	0	0	1	1	0	0	0	0
44980821	44989024	0	0	NA	0	1	0.00520833333333333	0	0	0	0	0	0	0	0
44982155	44989024	285	285	0	0	1	0.0260416666666667	0	0	1	1	0	0	0	0
45336316	45336875	0	0	NA	0	1	0.00260416666666667	0	0	0	0	132	-3	0	0
45337123	45337211	12	12	0	0	1	0.0286458333333333	0	0	1	1	266	-14	0	0
45337389	45337466	178	218530	0	0	0.0271668822768435	0.00489699440539511	0	0.0116329459972324	0.000694920562353927	0.000934146384975959	0	0	0	0
45337389	45337635	0	0	NA	0	0.00339514233481327	9.15481764765663e-05	0	0	0	0	0	-156	0	0
45337389	45338659	218210	218530	0	0.972833117723157	1	0.994446487652444	0.987703649010417	1	0.99837534496111	0.998695995358297	0	0	0	0
45337389	45338661	95	218530	0	0	0.00432098765432099	0.000336106238010144	0	0.00216350480485761	0.000347322728903916	0.000522123113772147	0	-2	0	0
45337389	45339496	0	0	NA	0	0.00235109717868339	6.12264890282132e-06	0	0	0	0	0	0	0	0
45337389	45339993	0	0	NA	0	0.00394996708360764	1.02863726135616e-05	0	0	0	0	0	0	0	0
45337391	45337413	0	0	NA	0	0.00277227722772277	1.68425279300747e-05	0	0	0	0	-2	53	0	0
45337391	45338663	0	0	NA	0	0.000162957444827265	4.24368345904336e-07	0	0	0	0	-2	-4	0	0
45337404	45338659	47	218530	0	0	0.00466977985323549	0.000195187609881831	0	0.0017089078201994	0.000153591552833872	0.000276555337753233	-15	0	0	0
45337554	45338659	289	289	0	0	1	0.84375	0	1	1	1	0	0	0	0
45338749	45339496	1291	1291	0	0	0	NA	NA	NA	1	1	28	0	1	1
45338777	45339496	188599	188637	0	0.976781002638522	1	0.998468082642155	0.990162715302798	1	0.999734511074554	0.999862598718328	0	0	0	0
45338777	45339993	25	188637	0	0	0.0232189973614776	0.001503271090497	0	0.00983728469720236	8.05814841039515e-05	0.000184477862683794	0	0	0	0
45338798	45339496	13	188637	0	0	0.00272161741835148	2.86462673476751e-05	0	0	3.14538664887635e-05	0.000106376993840864	-21	0	0	0
45338960	45339496	18	18	0	0	0	NA	NA	NA	1	1	-183	0	1	1
45339547	45339993	49	325347	0	0	0.0093984962406015	0.000375133905422887	0	0.00212072316549928	0.000108441243388491	0.000192775611231345	-13	0	0	0
45339583	45339993	27	325347	0	0	0	NA	NA	NA	5.16862422453841e-05	0.000114290391932893	20	0	1	8.29883170891387e-05
45339595	45339993	12	325347	0	0	0.00544323483670296	2.51709346338774e-05	0	0	1.60151654970838e-05	5.77522274710395e-05	8	0	0	0
45339603	45339993	325259	325347	0	0.990601503759398	1	0.9995946455824	0.997711985605404	1	0.999673013911222	0.999786025207011	0	0	0	0
45339603	45340017	0	0	NA	0	0.000998834692858332	5.04957754355325e-06	0	0	0	0	0	8	0	0
45340017	45340105	1449	1522	0	0	0	NA	NA	NA	0.941301109797595	0.962772477587424	168	-80	1	0.95203679369251
45340050	45340165	73	1522	0	0	0	NA	NA	NA	0.0372275224125755	0.0586988902024048	135	-140	1	0.0479632063074901
45340106	45340165	1504	1504	0	0	1	0.0104166666666667	0	0	1	1	79	-140	0	0
45340121	45340165	0	0	NA	0	1	0.00260416666666667	0	0	0	0	64	-140	0	0
45340174	45340703	40	236319	0	0	0	NA	NA	NA	0.000116812108708274	0.000221713358985818	11	8	1	0.000169262733847046
45340177	45340711	39	236319	0	0	0	NA	NA	NA	0.000113240213320662	0.000216822117681077	8	0	1	0.00016503116550087
45340185	45340711	234663	236319	0	0.935792349726776	0.997328584149599	0.983784095142805	0.959960194309096	0.994321197690457	0.99265619670695	0.993328848930515	0	0	0	0
45340185	45341041	1577	236319	0	0.00267141585040071	0.064207650273224	0.0162083887652839	0.00567880230954327	0.0400398056909042	0.00634492222921552	0.00700144433462404	0	0	0	0
45340284	45340711	0	0	NA	0	0.00169268384427309	7.51609191164501e-06	0	0	0	0	-25	0	0	0
