"initial"	"last"	"count"	"total"	"flag"	"min"	"max"	"mean"	"percentile_5"	"percentile_95"	"lower"	"upper"	"potential"	"score"
43065738	43068929	3908	3924	0	0.966129032258065	1	0.999886113040928	1	1	0.993928644244821	0.997916411820419	0	0
43065738	43078611	16	3924	0	0	0.0338709677419355	0.000113886959071504	0	0	0.00208358817958124	0.00607135575517921	0	0
43069004	43078611	3478	3547	0	0	1	0.994008408211296	1	1	0.976001734537518	0.985092147616415	0	0
43069004	43085767	69	3547	0	0	0.0980392156862745	0.000953808413389528	0	0	0.0149078523835853	0.0239982654624818	0	0
43078689	43085767	3706	3706	0	0	1	0.997481108312343	1	1	1	1	0	0
43085839	43096816	0	0	NA	0	0.0659340659340659	0.000166080770614776	0	0	0	0	0	0
43085839	43107177	3974	3974	0	0	1	0.989758352478756	1	1	1	1	0	0
43088820	43107177	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
43097009	43107177	0	0	NA	0	1	0.0100755667506297	0	0	0	0	0	0
43879735	43880951	61	72	0	0	1	0.00755667506297229	0	0	0.764118861563269	0.930325582881176	0	0
43879744	43879915	11	72	0	0	0	NA	NA	NA	0.0696744171188245	0.235881138436731	1	0.152777777777778
43879744	43880951	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
43879982	43880951	0	0	NA	0	0.418604651162791	0.00184607144949246	0	0	0	0	0	0
43880116	43880951	0	0	NA	0	0.666666666666667	0.00203073438384785	0	0	0	0	0	0
43880120	43880951	142	142	0	0	1	0.0465010279198083	0	0.0666666666666629	1	1	0	0
43881298	43882184	0	0	NA	0	0.158415841584158	0.000399032346559593	0	0	0	0	0	0
43881548	43882184	344	344	0	0	1	0.437643498170782	0	1	1	1	0	0
43881548	43883770	0	0	NA	0	0.5	0.00276351482270878	0	0	0	0	0	0
43882364	43883770	331	331	0	0	1	0.329974811083123	0	1	1	1	0	0
43883937	43884918	0	0	NA	0	0.06	0.000151133501259446	0	0	0	0	0	0
43883937	43888756	350	350	0	0	1	0.453249370277078	0	1	1	1	0	0
43888983	43890113	279	297	0	0	1	0.266117384867278	0	1	0.912257069555334	0.966530809232545	0	0
43888983	43890124	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
43888983	43891448	18	297	0	0	1	0.038668509339271	0	0.339837398373983	0.0334691907674547	0.0877429304446665	0	0
43890275	43891448	254	254	0	0	1	0.375314861460957	0	1	1	1	0	0
43919434	43937041	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
43919434	43942422	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
43941685	43942422	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
43942614	43987087	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
43969752	43969830	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
44022669	44026831	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
44026895	44028305	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
44373758	44373998	14	14	0	0	0	NA	NA	NA	1	1	1	1
44374110	44379640	257	257	0	0	1	0.324937027707809	0	1	1	1	0	0
44379714	44390356	296	320	0	0	1	0.351685258486266	0	1	0.896140913475995	0.953859086524005	0	0
44379714	44397271	24	320	0	0	1	0.0160729279117188	0	0	0.0461409134759951	0.103859086524005	0	0
44390579	44397271	223	223	0	0	1	0.508816120906801	0	1	1	1	0	0
44989743	45001702	10	1002	0	0	0.106741573033708	0.000629622165277826	0	0	0.00382529122207665	0.0161347886182427	0	0
44989743	45004304	982	1002	0	0	1	0.75122449421839	0	1	0.971379773820576	0.988700066498786	0	0
44989743	45004310	10	1002	0	0	0.454545454545455	0.0012249155825982	0	0	0.00382529122207665	0.0161347886182427	0	0
44989743	45006201	0	0	NA	0	1	0.00258847433096288	0	0	0	0	0	0
45002342	45004310	0	0	NA	0	0.454545454545455	0.00114495076711701	0	0	0	0	0	0
45002432	45004304	0	0	NA	0	1	0.00389283260819785	0	0	0	0	0	0
45004438	45004672	22	1067	0	0	0.217391304347826	0.000547585149490746	0	0	0.0120918970546392	0.0291452163474226	0	0
45004438	45006201	1045	1067	0	0	1	0.931442339283759	0	1	0.970854783652577	0.987908102945361	0	0
45004791	45006201	10	10	0	0	0	NA	NA	NA	1	1	1	1
45005242	45006201	29	29	0	0	1	0.0100755667506297	0	0	1	1	0	0
45006304	45008794	1215	1215	0	0	1	0.904282115869018	0	1	1	1	0	0
45008880	45008971	0	0	NA	0	0.0583333333333333	0.000146935348446683	0	0	0	0	0	0
45008880	45014931	26	1483	0	0	0.15	0.000457168924413416	0	0	0.0108522706557443	0.024211788683433	0	0
45008880	45014951	1457	1483	0	0	1	0.956040426678976	0.963136482939632	1	0.975788211316567	0.989147729344256	0	0
45008907	45014951	0	0	NA	0	0.212121212121212	0.00053431035798794	0	0	0	0	0	0
45009001	45014951	18	18	0	0	1	0.0579345088161209	0	1	1	1	0	0
45015084	45015431	1162	1162	0	0	1	0.979848866498741	1	1	1	1	0	0
45015597	45020329	1133	1133	0	0	1	0.962216624685139	1	1	1	1	0	0
45020414	45027784	0	0	NA	0	0.0309734513274336	0.000118001176827329	0	0	0	0	0	0
45020429	45027784	1006	1006	0	0	1	0.916758573130477	0	1	1	1	0	0
45028004	45029238	197	265	0	0	1	0.70146394519426	0	1	0.690809658189731	0.795982794640458	0	0
45028004	45033235	68	265	0	0	0.5	0.00599197420120574	0	0	0.204017205359542	0.309190341810269	0	0
45028004	45036129	0	0	NA	0	0.14	0.00035264483627204	0	0	0	0	0	0
45030425	45031091	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
45032108	45033235	0	0	NA	0	1	0.155667506297229	0	1	0	0	0	0
45032321	45032357	0	0	NA	0	0.2	0.000503778337531486	0	0	0	0	0	0
45033916	45036129	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
45120533	45136732	36	1944	0	0	0.121951219512195	0.00121309725403866	0	0	0.0125254103531809	0.0245116266838561	0	0
45120722	45122016	13	1944	0	0	0	NA	NA	NA	0.00306419141397297	0.0103102941827349	1	0.00668724279835391
45120722	45136732	1895	1944	0	0	1	0.993726303322751	1	1	0.967826139437494	0.981762337928761	0	0
45121991	45136732	0	0	NA	0	0.00905797101449275	2.28160478954477e-05	0	0	0	0	0	0
45136807	45138402	0	0	NA	0	0.116279069767442	0.000292894382285748	0	0	0	0	0	0
45136807	45149769	2141	2171	0	0	1	0.0138465552957967	0	0	0.98127087484632	0.991092091528622	0	0
45136807	45151686	15	2171	0	0	1	0.0092601487903462	0	0	0.00342479150162258	0.0103937253109062	0	0
45136807	45207423	15	2171	0	0	0.454545454545455	0.00178931840814566	0	0	0.00342479150162258	0.0103937253109062	0	0
45149789	45151686	2290	2290	0	0	1	0.423173803526448	0	1	1	1	0	0
45151832	45151880	0	0	NA	0	0.0882352941176471	0.00022225514891095	0	0	0	0	0	0
45151832	45183400	20	2486	0	0	0.101694915254237	0.000672142431845481	0	0	0.00453336433076616	0.0115567402549137	0	0
45151832	45185233	0	0	NA	0	0.00599400599400599	1.50982518740705e-05	0	0	0	0	0	0
45151832	45195341	0	0	NA	0	0.0819672131147541	0.00155940563943423	0	0	0	0	0	0
45151832	45207423	2466	2486	0	0	1	0.992078669859845	0.978447084830063	1	0.988443259745086	0.995466635669234	0	0
45151832	45207428	0	0	NA	0	0.147058823529412	0.00039335031473925	0	0	0	0	0	0
45151832	45252870	0	0	NA	0	0.00845410628019324	2.12949780357512e-05	0	0	0	0	0	0
45183479	45207423	16	16	0	0	1	0.0151133501259446	0	0	1	1	0	0
45184119	45195341	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
45195516	45207423	0	0	NA	0	1	0.0238553859831086	0	0	0	0	0	0
45206653	45207423	122	170	0	0	0	NA	NA	NA	0.649979077103584	0.785315040543475	1	0.717647058823529
45206977	45207423	48	170	0	0	0.529411764705882	0.0013335308934657	0	0	0.214684959456525	0.350020922896416	0	0
45207506	45220865	45	3169	0	0	0.078125	0.000673910527255673	0	0	0.0100806582036802	0.0183194680191031	0	0
45207506	45252870	3124	3169	0	0	1	0.994288306097429	1	1	0.981680531980897	0.98991934179632	0	0
45220910	45226791	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
45220910	45252870	40	40	0	0	1	0.00503778337531486	0	0	1	1	0	0
45250198	45252870	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
45252971	45267232	2906	2906	0	1	1	1	1	1	1	1	0	0
45267377	45270405	0	0	NA	0	0.0763358778625954	0.000265826091069436	0	0	0	0	0	0
45267377	45283421	23	2979	0	0	0.0576923076923077	0.000391600521574799	0	0	0.00457755193468246	0.0108638713617257	0	0
45267377	45283441	2956	2979	0	0	1	0.994304790012041	1	1	0.989136128638274	0.995422448065318	0	0
45270439	45283441	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
45277863	45283441	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
45283644	45284047	11	11	0	0	1	0.0503778337531486	0	0.199999999999989	1	1	0	0
45283658	45284047	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
45284172	45284624	0	0	NA	0	1	0.0277078085642317	0	0	0	0	0	0
45465211	45465440	12	712	0	0	1	0.143480272774027	0	0.536029411764706	0.0073986236332028	0.0263092415353365	0	0
45465211	45466516	25	712	0	0	1	0.0457523700097314	0	0.333333333333333	0.0215921179049413	0.0486326011961823	0	0
45465211	45476200	675	712	0	0	1	0.699936122959315	0	1	0.931729908233827	0.96433750749651	0	0
45465595	45466516	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
45476348	45479004	634	634	0	0	1	0.863979848866499	0	1	1	1	0	0
45479067	45480124	473	533	0	0	1	0.707245239209323	0	1	0.860596506195189	0.914262780859221	0	0
45479067	45480128	0	0	NA	0	0.0869565217391304	0.000219034059796298	0	0	0	0	0	0
45479067	45480155	42	533	0	0	0.109756097560976	0.000743584542765211	0	0	0.0559258535188277	0.101672645543086	0	0
45479067	45480245	18	533	0	0	1	0.00545281980731278	0	0	0.0184353532434986	0.0491068606401787	0	0
45479067	45480249	0	0	NA	0	0.3125	0.00152173889173158	0	0	0	0	0	0
45479067	45481229	0	0	NA	0	0.0725806451612903	0.000182822783781588	0	0	0	0	0	0
45480291	45481229	624	624	0	0	1	0.886649874055416	0	1	1	1	0	0
45481305	45482380	680	680	0	0	1	0.906801007556675	0	1	1	1	0	0
45482474	45483229	656	656	0	0	1	0.944584382871537	0	1	1	1	0	0
45483356	45486494	704	704	0	0	1	0.92191435768262	0	1	1	1	0	0
45486576	45490914	801	801	0	0	1	0.874055415617129	0	1	1	1	0	0
45490959	45491411	827	827	0	0	1	0.949622166246851	0.800000000000001	1	1	1	0	0
45491539	45492158	538	538	0	0	1	0.954659949622166	1	1	1	1	0	0
45492251	45493346	551	551	0	0	1	0.949671370431655	0.758181818181818	1	1	1	0	0
45492251	45493420	0	0	NA	0	0.227272727272727	0.00171401999655644	0	0	0	0	0	0
45492251	45503243	0	0	NA	0	0.3	0.000755667506297229	0	0	0	0	0	0
45493487	45494881	0	0	NA	0	1	0.00346091622125289	0	0	0	0	0	0
45493487	45496151	879	902	0	0	1	0.927280664095211	0	1	0.964213732478015	0.984788484816885	0	0
45493487	45503243	23	902	0	0	0.263157894736842	0.00376723580444277	0	0	0.0152115151831149	0.0357862675219849	0	0
45494989	45496151	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
45496313	45497644	0	0	NA	0	0.029585798816568	7.45234227117583e-05	0	0	0	0	0	0
45496313	45503243	717	736	0	0	1	0.916082367545262	0	1	0.962727655583055	0.985641909634337	0	0
45496313	45503246	19	736	0	0	0	NA	NA	NA	0.0143580903656635	0.0372723444169452	1	0.0258152173913043
45496313	45509691	0	0	NA	0	0.285714285714286	0.000719683339330694	0	0	0	0	0	0
45503350	45509691	937	937	0	0	1	0.969773299748111	1	1	1	1	0	0
45509817	45510316	0	0	NA	0	0.043859649122807	0.00011047770559901	0	0	0	0	0	0
45509817	45511764	835	835	0	0	1	0.943844182244023	0	1	1	1	0	0
45509817	45516142	0	0	NA	0	0.25	0.000629722921914358	0	0	0	0	0	0
45511855	45516142	1035	1054	0	0	1	0.958787978422238	1	1	0.973941093665404	0.990005775404805	0	0
45511872	45516142	19	1054	0	0	0.3125	0.00090975457524353	0	0	0.0099942245951955	0.0260589063345958	0	0
45516264	45518761	905	924	0	0	1	0.941549115595052	0.661904761904762	1	0.970286637166855	0.988587821707603	0	0
45516264	45524975	19	924	0	0	1	0.0206675090900864	0	0.193846153846154	0.0114121782923966	0.0297133628331445	0	0
45518656	45518761	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
45518851	45518959	683	683	0	0	1	0.984886649874055	1	1	1	1	0	0
45519095	45521989	0	0	NA	0	0.0517241379310345	0.000130287501085729	0	0	0	0	0	0
45519095	45524975	800	800	0	0	1	0.982237470685312	1	1	1	1	0	0
45525052	45529790	784	784	0	0	1	0.992443324937028	1	1	1	1	0	0
45529919	45530681	768	768	0	0	1	0.986941535198197	1	1	1	1	0	0
45529919	45530693	0	0	NA	0	0.184210526315789	0.000464006363515842	0	0	0	0	0	0
45530781	45531150	0	0	NA	0	0.134615384615385	0.0003390815733385	0	0	0	0	0	0
45530781	45533236	0	0	NA	0	0.151515151515152	0.000469263879624191	0	0	0	0	0	0
45530781	45534701	728	728	0	0	1	0.961408279232176	1	1	1	1	0	0
45533313	45534701	0	0	NA	0	1	0.0151133501259446	0	0	0	0	0	0
45703592	45713181	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
46228734	46234191	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
46553704	46650200	222	222	0	0	1	0.858942065491184	0	1	1	1	0	0
46650346	46651365	0	0	NA	0	0.0431654676258993	0.000108729137596724	0	0	0	0	0	0
46650346	46669029	222	222	0	0	1	0.909104308035138	0	1	1	1	0	0
46650346	46681740	0	0	NA	0	0.0424242424242424	0.000106862071597588	0	0	0	0	0	0
46669157	46681740	218	218	0	0	1	0.926952141057935	0	1	1	1	0	0
46681847	46685904	268	268	0	0	1	0.866498740554156	0	1	1	1	0	0
46686042	46687851	321	321	0	0	1	0.924433249370277	0	1	1	1	0	0
46687980	46689132	286	286	0	0	1	0.939176174248037	0	1	1	1	0	0
46687980	46689136	0	0	NA	0	0.147058823529412	0.000370425248184916	0	0	0	0	0	0
46689197	46692535	291	291	0	0	1	0.962216624685139	1	1	1	1	0	0
46692642	46694892	378	378	0	0	1	0.97179409480881	1	1	1	1	0	0
46692642	46699335	0	0	NA	0	0.171428571428571	0.00046495331527812	0	0	0	0	0	0
46692642	46701120	0	0	NA	0	0.0131578947368421	3.3143311679703e-05	0	0	0	0	0	0
46695018	46699335	396	396	0	0	1	0.974811083123426	1	1	1	1	0	0
46699404	46701120	360	360	0	0	1	0.983749536882773	1	1	1	1	0	0
46699404	46705067	0	0	NA	0	0.234042553191489	0.00113711299128291	0	0	0	0	0	0
46701208	46705067	347	347	0	0	1	0.987405541561713	1	1	1	1	0	0
46705158	46705267	363	363	0	0	1	0.972292191435768	1	1	1	1	0	0
46705305	46711790	344	344	0	0	1	0.979848866498741	1	1	1	1	0	0
46711845	46712190	0	0	NA	0	0.116279069767442	0.000292894382285748	0	0	0	0	0	0
46711845	46712524	391	391	0	0	1	0.982074863804112	1	1	1	1	0	0
46712598	46715559	0	0	NA	0	0.905405405405405	0.00232469875416979	0	0	0	0	0	0
46712598	46715606	0	0	NA	0	0.0945945945945946	0.000316499987948898	0	0	0	0	0	0
46712598	46716217	0	0	NA	0	0.0434782608695652	0.000109517029898149	0	0	0	0	0	0
46712598	46722505	0	0	NA	0	0.0188087774294671	4.73772731220833e-05	0	0	0	0	0	0
46712598	46722527	0	0	NA	0	0.015527950310559	3.91132249636247e-05	0	0	0	0	0	0
46712598	46723220	426	426	0	0	1	0.987087226979268	1	1	1	1	0	0
46715665	46723220	0	0	NA	0	1	0.0151133501259446	0	0	0	0	0	0
46716306	46723220	0	0	NA	0	0.666666666666667	0.00167926112510495	0	0	0	0	0	0
46719767	46719901	0	0	NA	0	0.333333333333333	0.000839630562552477	0	0	0	0	0	0
46722644	46723220	0	0	NA	0	1	0.0654911838790932	0	1	0	0	0	0
46723331	46727547	0	0	NA	0	0.015625	3.93576826196474e-05	0	0	0	0	0	0
46723331	46727937	0	0	NA	0	0.0566037735849057	0.000142578774773062	0	0	0	0	0	0
46723331	46728846	306	306	0	0	1	0.994672511127918	1	1	1	1	0	0
46723331	46728848	0	0	NA	0	0.023121387283237	5.82402702348539e-05	0	0	0	0	0	0
46723331	46733920	0	0	NA	0	0.0196629213483146	4.95287691393315e-05	0	0	0	0	0	0
46728060	46728846	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
46728985	46731871	0	0	NA	0	0.101694915254237	0.000256158476710925	0	0	0	0	0	0
46728985	46733920	441	441	0	0	1	0.997224949835632	1	1	1	1	0	0
46733999	46741641	0	0	NA	0	0.376811594202899	0.000949147592450626	0	0	0	0	0	0
46733999	46744131	0	0	NA	0	0.5	0.00572322040935419	0	0	0	0	0	0
46733999	46749627	0	0	NA	0	0.391304347826087	0.00105909034452525	0	0	0	0	0	0
46733999	46750539	409	409	0	0	1	0.97211740815241	0.890151515151515	1	1	1	0	0
46749784	46750539	0	0	NA	0	1	0.0327455919395466	0	0	0	0	0	0
48037905	48040919	635	635	0	0	1	0.896725440806045	0	1	1	1	0	0
48041117	48045659	747	747	0	0	1	0.773299748110831	0	1	1	1	0	0
48233478	48233929	0	0	NA	0	0.0077007700770077	7.04027591102142e-05	0	0	0	0	0	0
48233478	48239225	14	13444	0	0	0.0136986301369863	0.000368786108475151	0	0.003715408410668	0.000496144822126691	0.00158656865600482	0	0
48233478	48253807	13430	13444	0	0.986301369863014	1	0.999468049198746	0.994621523350805	1	0.998413431343995	0.999503855177873	0	0
48233646	48253807	0	0	NA	0	0.0112540192926045	9.27619336684828e-05	0	0	0	0	0	0
48233963	48253807	0	0	NA	0	1	0.0100755667506297	0	0	0	0	0	0
48235445	48253807	0	0	NA	0	1	0.0403022670025189	0	0	0	0	0	0
48239333	48253807	17	17	0	0	1	0.345088161209068	0	1	1	1	0	0
48253937	48254589	0	0	NA	0	0.0046801872074883	1.17888846536229e-05	0	0	0	0	0	0
48253937	48256176	13143	13143	0	0.993297587131367	1	0.999915548755816	1	1	1	1	0	0
48253937	48256180	0	0	NA	0	0.00670241286863271	4.57004851936809e-05	0	0	0	0	0	0
48253937	48258125	0	0	NA	0	0.00316455696202532	7.97117622676402e-06	0	0	0	0	0	0
48253937	48258796	0	0	NA	0	0.00328895849647612	1.89906981102526e-05	0	0	0	0	0	0
48256384	48258125	23368	23368	0	0.954823889739663	1	0.999841550063507	1	1	1	1	0	0
48256384	48258135	0	0	NA	0	0.00432632880098887	1.41412680735483e-05	0	0	0	0	0	0
48256384	48258796	0	0	NA	0	0.0451761102603369	0.000144308668419234	0	0	0	0	0	0
48258237	48258767	0	0	NA	0	0.00158353127474268	3.9887437650949e-06	0	0	0	0	0	0
48258237	48258796	20979	20979	0	0.998416468725257	1	0.999996011256235	1	1	1	1	0	0
48258948	48261138	15690	15690	0	0.999151903505466	1	0.999995766867541	1	1	1	1	0	0
48258951	48259000	0	0	NA	0	0.000848096494534489	4.23313245939069e-06	0	0	0	0	0	0
48261322	48262570	0	0	NA	0	1	0.0277078085642317	0	0	0	0	0	0
48269243	48269560	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
48304050	48307279	662	662	0	0	1	0.443324937027708	0	1	1	1	0	0
48307407	48326442	0	0	NA	0	0.2	0.000503778337531486	0	0	0	0	0	0
48307407	48342598	1022	1022	0	0	1	0.528463476070529	0	1	1	1	0	0
48342715	48345079	1099	1099	0	0	1	0.6272040302267	0	1	1	1	0	0
48345200	48347824	1157	1157	0	0	1	0.622166246851385	0	1	1	1	0	0
48347864	48348955	968	968	0	0	1	0.594458438287154	0	1	1	1	0	0
48349024	48356935	0	0	NA	0	0.15	0.000377833753148615	0	0	0	0	0	0
48349024	48360016	865	865	0	0	1	0.699874055415617	0	1	1	1	0	0
48360128	48362814	1002	1002	0	0	1	0.664987405541562	0	1	1	1	0	0
48362958	48364893	493	493	0	0	1	0.3727959697733	0	1	1	1	0	0
48364972	48367493	586	586	0	0	1	0.652392947103275	0	1	1	1	0	0
48367604	48368526	1067	1067	0	0	1	0.775818639798489	0	1	1	1	0	0
48368605	48373404	1265	1265	0	0	1	0.861460957178841	0	1	1	1	0	0
48373493	48376917	972	972	0	0	1	0.838790931989924	0	1	1	1	0	0
48377035	48379593	1026	1026	0	0	1	0.916876574307305	0	1	1	1	0	0
48379651	48380052	1002	1002	0	0	1	0.82367758186398	0	1	1	1	0	0
48380085	48380164	1017	1017	0	0	1	0.83375314861461	0	1	1	1	0	0
48380242	48381246	721	721	0	0	1	0.609571788413098	0	1	1	1	0	0
48381444	48452992	997	997	0	0	1	0.748110831234257	0	1	1	1	0	0
48407131	48452992	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
48453112	48456203	1162	1162	0	0	1	0.80352644836272	0	1	1	1	0	0
48456350	48459687	1099	1099	0	0	1	0.793450881612091	0	1	1	1	0	0
48459834	48463730	1073	1073	0	0	1	0.860644649687471	0	1	1	1	0	0
48459834	48464997	0	0	NA	0	0.25	0.000816307491370464	0	0	0	0	0	0
48463836	48464997	968	968	0	0	1	0.841309823677582	0	1	1	1	0	0
48465112	48465204	1364	1364	0	0	1	0.924433249370277	0	1	1	1	0	0
48465369	48473359	998	998	0	0	1	0.916876574307305	0	1	1	1	0	0
48473391	48476700	1091	1091	0	0	1	0.91421966115731	0	1	1	1	0	0
48476523	48476700	0	0	NA	0	0.0547945205479452	0.000138021462337393	0	0	0	0	0	0
48476844	48477354	1332	1332	0	0	1	0.974811083123426	1	1	1	1	0	0
48477405	48479997	1392	1392	0	0	1	0.967254408060453	1	1	1	1	0	0
48654018	48686025	0	0	NA	0	0.357142857142857	0.000899604174163368	0	0	0	0	0	0
48654018	48691211	0	0	NA	0	1	0.00731678061652873	0	0	0	0	0	0
48654018	48696525	0	0	NA	0	0.523809523809524	0.00185918195993763	0	0	0	0	0	0
48686223	48691211	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
48691279	48693437	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
48691279	48706816	0	0	NA	0	0.4	0.00100755667506297	0	0	0	0	0	0
48691302	48693437	0	0	NA	0	1	0.00654911838790932	0	0	0	0	0	0
48693511	48694670	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
48693511	48696525	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
48694800	48696525	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
48696627	48706816	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
48976178	49006151	257	417	0	0	1	0.0674797825798754	0	1	0.569632576135698	0.662981332737204	0	0
48976918	49006151	160	417	0	0	1	0.0181625348004773	0	0	0.337018667262796	0.430367423864302	0	0
49006290	49075288	608	608	0	0	1	0.204030226700252	0	1	1	1	0	0
49075365	49114654	727	727	0	0	1	0.287153652392947	0	1	1	1	0	0
49094794	49114654	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
49110407	49114654	725	725	0	0	1	0.178841309823678	0	1	1	1	0	0
49114732	49131136	1618	1618	0	0	1	0.644836272040302	0	1	1	1	0	0
49131371	49136331	12	1247	0	0	0.0963855421686747	0.000242784740979029	0	0	0.00420457777147143	0.0150416130865879	0	0
49131375	49136331	1235	1247	0	0	1	0.727716912992018	0	1	0.984958386913412	0.995795422228529	0	0
49136602	49138746	1301	1301	0	0	1	0.596977329974811	0	1	1	1	0	0
49138806	49145777	1407	1407	0	0	1	0.594458438287154	0	1	1	1	0	0
49145936	49167243	1135	1146	0	0	1	0.46095717884131	0	1	0.984756273041383	0.996046519279734	0	0
49145936	49168612	11	1146	0	0	0	NA	NA	NA	0.00395348072026592	0.0152437269586171	1	0.00959860383944154
49167304	49168612	1484	1484	0	0	1	0.617128463476071	0	1	1	1	0	0
49168752	49172042	1342	1352	0	0	1	0.455079764903442	0	1	0.98803616876014	0.997170931831576	0	0
49168752	49174434	10	1352	0	0	1	0.00307864539602575	0	0	0.00282906816842354	0.0119638312398605	0	0
49168752	49178567	0	0	NA	0	0.111111111111111	0.000279876854184159	0	0	0	0	0	0
49172097	49174434	1406	1406	0	0	1	0.486146095717884	0	1	1	1	0	0
49174560	49175366	1611	1611	0	0	1	0.81360201511335	0	1	1	1	0	0
49175542	49178567	1429	1429	0	0	1	0.795969773299748	0	1	1	1	0	0
49178655	49185963	1465	1465	0	0	1	0.836272040302267	0	1	1	1	0	0
49186103	49187121	1636	1636	0	0	1	0.861460957178841	0	1	1	1	0	0
49187191	49188514	1589	1589	0	0	1	0.83375314861461	0	1	1	1	0	0
49188629	49191014	0	0	NA	0	0.0689655172413793	0.000173716668114306	0	0	0	0	0	0
49188634	49191014	1242	1242	0	0	1	0.71631112772477	0	1	1	1	0	0
49188634	49191208	0	0	NA	0	0.384615384615385	0.00139928658948348	0	0	0	0	0	0
49191121	49191208	1078	1078	0	0	1	0.863979848866499	0	1	1	1	0	0
49191385	49196876	1039	1039	0	0	1	0.874055415617129	0	1	1	1	0	0
49196991	49197724	1160	1160	0	0	1	0.952141057934509	1	1	1	1	0	0
49197875	49197981	1178	1178	0	0	1	0.919395465994962	0	1	1	1	0	0
49198266	49198361	1827	1827	0	0	1	0.949622166246851	0.800000000000001	1	1	1	0	0
49198575	49201132	12	1545	0	0	1	0.00615576296055915	0	0	0.00338950146534704	0.0121444791171772	0	0
49198575	49201799	1533	1545	0	0	1	0.92583416147269	0	1	0.987855520882823	0.996610498534653	0	0
49201226	49201799	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
49201230	49201799	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
49201967	49203130	0	0	NA	0	0.0432900432900433	0.00010904293020162	0	0	0	0	0	0
49201967	49203156	1840	1840	0	0	1	0.951966589246186	0.986147186147186	1	1	1	0	0
49201967	49207080	0	0	NA	0	0.025974025974026	6.54257581209722e-05	0	0	0	0	0	0
49203285	49207080	1726	1726	0	0	1	0.974811083123426	1	1	1	1	0	0
49206917	49207078	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
49248120	49248870	414	414	0	0	1	0.879093198992443	0	1	1	1	0	0
